WORK_ID,MP_NAME,CONSTITUENCY_NAME,WORK_CATEGORY,ACTIVITY_NAME,HYBRID_RISK_SCORE,FINAL_RISK_LEVEL,DETECTOR_AGREEMENT,DETECTOR_AGREEMENT_COUNT,INVESTIGATION_PRIORITY,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,DISBURSED_AMOUNT,COST_VS_PEER_MEDIAN,PEER_Z_SCORE,TRANSACTION_COUNT,VENDOR_COUNT,MAX_TRANSACTION_AMOUNT,RECOMMENDATION_DATE,SANCTION_DATE,COMPLETION_DATE,DAYS_RECOMMENDATION_TO_SANCTION,DAYS_SANCTION_TO_COMPLETION,SUMMARY,INVESTIGATION_GUIDANCE,DISCLAIMER,FINANCIAL_EVIDENCE,STATISTICAL_EVIDENCE,TRANSACTION_EVIDENCE,TIMELINE_EVIDENCE
240643,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2025-10-07,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296705,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296747,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296771,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
297186,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
297190,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
297782,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
226293,DR.MALLU RAVI,Unknown,Normal/Others,WS/MP18192/2025-2026/226293-Installing tube-wells and borewells,3.99,LOW,NONE,0,5,5.0,0.0,7.46,99001.0,99001.0,99001.0,,0.396004,,1,1,99001.0,2025-08-11,2025-08-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-11"", ""sanction_date"": ""2025-08-25"", ""days"": null}]"
226298,DR.MALLU RAVI,Unknown,Normal/Others,WS/MP18192/2025-2026/226298-Installing tube-wells and borewells,3.99,LOW,NONE,0,5,5.0,0.0,7.46,99001.0,99001.0,99001.0,,0.396004,,1,1,99001.0,2025-08-11,2025-08-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-11"", ""sanction_date"": ""2025-08-25"", ""days"": null}]"
170671,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
170911,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
170912,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of public libraries and reading rooms,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171256,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of public libraries and reading rooms,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171268,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171279,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171801,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171802,Arvind Dharmapuri,Unknown,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171804,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171927,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-05,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
172368,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-05,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
172395,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-02-05,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
180876,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-03-11,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
219544,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-07-17,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
219545,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-07-17,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
219546,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of boundary walls of existing public and community buildings,3.97,LOW,NONE,0,5,8.0,0.0,3.91,200000.0,200000.0,,,0.5,,0,0,0.0,2025-07-17,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
219552,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-07-17,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224105,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224106,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224112,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224205,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224230,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224231,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224233,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
228608,SURESH KUMAR SHETKAR,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-09-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
240642,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of community centers and community halls,3.97,LOW,NONE,0,5,8.0,0.0,3.91,300000.0,300000.0,,,0.6,,0,0,0.0,2025-10-07,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
