WORK_RECOMMENDATION_DTL_ID,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RULE_CONTRIBUTION,STATISTICAL_CONTRIBUTION,ML_CONTRIBUTION,HYBRID_RISK_SCORE,DETECTOR_AGREEMENT_COUNT,DETECTOR_AGREEMENT,FINAL_RISK_LEVEL,INVESTIGATION_PRIORITY,EVIDENCE_SUMMARY,RULE_RISK_LEVEL,RULE_ANOMALY_FLAG,RULE_REASON_CODES,RULE_REASONS,DATA_QUALITY_SCORE,STATISTICAL_RISK_LEVEL,STATISTICAL_ANOMALY_FLAG,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_CONFIDENCE,ISOLATION_FOREST_RISK_LEVEL,ISOLATION_FOREST_ANOMALY_FLAG,ISOLATION_FOREST_REASON
259467,8.0,0.0,2.3,2.8,0.0,0.69,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159664,5.0,0.0,5.79,1.75,0.0,1.7369999999999999,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159667,5.0,0.0,5.79,1.75,0.0,1.7369999999999999,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159672,5.0,0.0,5.79,1.75,0.0,1.7369999999999999,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159801,5.0,0.0,5.79,1.75,0.0,1.7369999999999999,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
160106,5.0,0.0,5.79,1.75,0.0,1.7369999999999999,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
184573,5.0,0.0,5.79,1.75,0.0,1.7369999999999999,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159331,5.0,0.0,5.78,1.75,0.0,1.734,3.48,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
161511,5.0,0.0,5.78,1.75,0.0,1.734,3.48,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223461,5.0,0.0,5.77,1.75,0.0,1.7309999999999999,3.48,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
160104,5.0,0.0,5.75,1.75,0.0,1.7249999999999999,3.47,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
189991,5.0,0.0,5.75,1.75,0.0,1.7249999999999999,3.47,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223465,5.0,0.0,5.75,1.75,0.0,1.7249999999999999,3.47,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159820,5.0,0.0,5.69,1.75,0.0,1.707,3.46,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159665,5.0,0.0,5.68,1.75,0.0,1.704,3.45,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
160111,5.0,0.0,5.68,1.75,0.0,1.704,3.45,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
160112,5.0,0.0,5.68,1.75,0.0,1.704,3.45,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
184561,5.0,0.0,5.68,1.75,0.0,1.704,3.45,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
208865,8.0,0.0,2.12,2.8,0.0,0.636,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
297228,8.0,0.0,2.12,2.8,0.0,0.636,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
297798,8.0,0.0,2.12,2.8,0.0,0.636,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
181160,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
189864,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
189890,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
191987,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
202808,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222872,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222873,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222874,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222875,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222876,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222877,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222888,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222889,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229302,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229303,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229304,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229305,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229306,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229307,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229308,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229309,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229310,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229315,8.0,0.0,2.15,2.8,0.0,0.6449999999999999,3.44,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
